id,name,description,duration,released?,release year,release date,revenue
1007009,Intikam Imra'a,"Buthaina works in one of the commercial agencies owned by Essam, Zaher and Hassan. Hassan seduces her and refuses to marry her.  While Essam meets Hanan and pushes her to drug addiction.  When Hanan's sister Huda returns back from abroad,she decides to take revenge on Essam.",86,Yes,1994,13 March 1994,
1010419,Elly Ye'ish Yama Yeshuf,"After she quits her job because of the harassment of her boss, a girl meets a young man who offers his help, but he actually gets her involved in illegal business. As she loses her way, her sweetheart tries to save her.",110,Yes,1994,3 May 1994,
2042325,Responsible Women,,,Yes,1994,,
1495624,موال الفرح و الحزن,,,Yes,1994,,
1495624,موال الفرح و الحزن,,,Yes,1994,,
1010692,Mughalaf balshykulatih,"The film revolves around a gang planning an armed robbery of a bank.  After escaping, problems start spreading among the members.  They begin to get rid of each other one by one to have a bigger cutcut from the stolen money, while the head of the gang thinks of getting rid of everyone to grab it alone.",135,Yes,1994,1 January 1994,
1007009,Intikam Imra'a,"Buthaina works in one of the commercial agencies owned by Essam, Zaher and Hassan. Hassan seduces her and refuses to marry her.  While Essam meets Hanan and pushes her to drug addiction.  When Hanan's sister Huda returns back from abroad,she decides to take revenge on Essam.",86,Yes,1994,13 March 1994,
1010419,Elly Ye'ish Yama Yeshuf,"After she quits her job because of the harassment of her boss, a girl meets a young man who offers his help, but he actually gets her involved in illegal business. As she loses her way, her sweetheart tries to save her.",110,Yes,1994,3 May 1994,
1641630,البخيل,,,Yes,1994,,
1009522,Qadara,"In the wake of her tragic past when she got pregnant by a man who dumped her and took the baby away, Qadara starts trafficking in children born out of wedlock.",110,Yes,1994,13 March 1994,
1007048,They're All in Hell,"Ra'fat lives with his aunt in her luxurious house as his brother works as her business manager. Hoping to seize his aunt's fortune, Ra'fat murders her, only to be haunted by what appears to be her ghost.",90,Yes,1994,1 January 1994,
1978918,جواز عرفي,,,Yes,1994,,
1978918,جواز عرفي,,,Yes,1994,,
1008173,The Bottom Line,"A humble employee at an insurance company takes out a life insurance policy for a wealthy man and gets acquainted with his young and beautiful wife. Having an illicit relationship, the woman urges him to kill her husband to get his fortune and facilitate their marriage.",88,Yes,1994,1 January 1994,
2018074,The case of Professor Munjid,,98,Yes,1994,,
1008493,Revealing the Hidden,"Salwa's new life as the wife of a prominent college professor is jeopardized when the past comes calling in the form of the director of the General Intelligence Directorate who wants her to take up her old task of seducing important figures. When she refuses, he threatens to reveal her past.",120,Yes,1994,21 May 1994,
1005848,Hoda we Ma'aly Elwazir,"Hoda, a poor girl, gets the chance to marry a millionaire and travel with him. When she returns to Egypt, she establishes her own business where she resorts to illegal ways and fishy connections, which only causes her trouble.",100,Yes,1994,19 June 1995,
1008906,Belly Dancers' Lane,"In an attempt to evacuate the people, a man deludes the neighborhood inhabited by dancers into believing that their houses are dilapidated. Meanwhile, a young singer returns to the neighborhood, hoping to build a grand theater, but he has to reduce the neighborhood to ashes. Will he do it?",105,Yes,1994,20 June 1994,
2068699,Caligula,,,Yes,1993,,
1001372,Karawana,"(Kruanah) is a beautiful girl,she escapes her aunt's husband pursuits to attack her, and resorts to an abandoned villa to hide, to discover that it's owned by Doctor (Timor), who suffers from depression as a result of a failed medical project. He then finds out that she leukemia and events escalate.",100,Yes,1993,27 December 1993,
1499794,Allaeb mae al'ashrar,"A car thief grabs a bag from a car to discover that it contains heroin. He bargains the owner of the car to return the heroin in exchange for a sum of money,he gets into a fight with him and his gangng kidnaps his fiancé and events escalate.",95,Yes,1993,8 November 1993,
1010425,Al lo'ba Al Qazera,"An honest lawyer who only defends the innocent faces an ethical dilemma when his daughter's boss, a businessman and a smuggler, gets in trouble with the law and wants him and his other daughter, who doesn't share her father's views, to be his lawyers.",95,Yes,1993,13 February 1993,
1001598,The Clever Ones,"After the 1967 War, three contractors conspire against Rasha, the famous singer, to arrest her on charges of spying for foreign parties after her husband commits suicide. All attempts to prove her innocence fail and she is sent to prison. When she is released in 73, she tries to reopen her case.",125,Yes,1993,3 May 1993,
1005460,Alraqs mae alshaytan,"After receiving his doctorate,Dr. Wasel (Nour Al-Sharif) returns home,working as a professor. In one of his scientific tours he discovers exotic flowers, that has an extract that enables him to travel through time. He goes back to the time of his ancestors and discover a treasure buried in his home.",100,Yes,1993,19 July 1993,
1010589,Alrijalat fi khatar,"Sherif and Murad have an import and export office. They're busy with work, which makes them neglect their wives Moshira and Sherine.  After the two men lose their fortune in one of the deals ,the wives declare war on them and decide to work and make the husbands do the housework.",101,Yes,1993,24 March 1993,
1612075,The Foxes,"Yassin is a wealthy businessman who started as a drug dealer. As he tries to prevent his son Kamal from following in his footsteps, his son Maged graduates from med school and goes to the US. When he returns, he is shocked when he finds his father married to Dalal, Maged's former sweetheart.",130,Yes,1993,31 May 1993,
1004485,'Ajde nas,"Coach Rashwan persuades the president of the Supreme Council for Sport and Youth, to revive the national team of the Full Contact game to face an American team.  He brings together the five players who used to play in the team (Khalid, Al-Diasty, Abd Al-Hamid, Adel and Moussa).",125,Yes,1993,26 June 1993,
1010597,Almansi,"Yusuf Al-Mansi a worker in the railways,finds Ghada entering the booth and asks for his protection. 
She's the secretary of millionaire Asaad Yakout, who's hosting a big party to make a deal with a VIP, who wants to have her as condition to get the deal done. He sends his men to bring her back.",100,Yes,1993,31 May 1993,
1002791,Alyatim waldhiyaab,"Master Zakaria owns a fleet of fishing boats, but he trades secretly in drugs . He kills Sheikh Saleh after he threatens him to tell the Police if he didn't quit.  Zakaria takes care of Sheikh Saleh's kids Diab and Suad ,until Diab becomes a young man. Will the truth be discovered?",90,Yes,1993,24 March 1993,
1011236,Imra'a Tadfa' Althaman,"Nahed is a singer who is married to Youssef, a crooked gambler and a fraud. They separate and she takes her daughter with her. Youssef suddenly reappears and convinces Nahed to return to him without revealing his true motives.",110,Yes,1993,18 October 1993,
1010578,Alsiyasiu,"A man comes out of jail after spending several years there, living with his wife who works in a clothing factory after quitting her dance career, After he fails to find a job,he has an affair with his neighbor and divorces his wife.",90,Yes,1993,26 April 1993,
1011501,'Aqwaa alrijal,"Zaki is a good, poor person who lives with his wife and child. The people of his neighborhood treat him lightly for his kindness. A criminal named Al-Wahsh resembles Zaki , commits crimes and the victims describe him as Zaki. The police arrest him and despite his innocence, people fear him .",104,Yes,1993,24 March 1993,
1010777,El-basha,"Officer Hussam, who works in the Department of anti-vice, discovers in one of his missions a prostitution network run by a businessman who succeeds each time using his influence and authority to get out of any charges, leading to the failure of Hussam in his mission and events escalate.",110,Yes,1993,1 November 1993,
1010299,Ard El Ahlam,"Narges prepares for immigration to America to join her kids, but she loses her passport before the flight, and sets out to search for it in the places she has been to or at her friends'. She meets a peculiar wizard, and experiences a series of events that will change her mind about her trip.",119,Yes,1993,27 September 1993,
